course_id,university_id,university_name,country,city,region,field,level,program_name,roi_score,employment_rate,mean_start_salary,tuition_fee_intl,satisfaction_score,teaching_quality,difficulty_score,program_selectivity,description
C0274,U024,Riverside University,USA,Boston,North America,Engineering Management,Masters,Masters in Engineering Management,70.57178656334875,76.9,98198,47630,57.74314559666892,63.98675359879134,71.17604699881691,0.42,"This masters program in Engineering Management emphasizes customer insight, strategy, communication, and practical business problem solving. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Boston, USA and is designed for students seeking high ROI. Graduates commonly target roles in technology."
C0275,U108,Applied University,Australia,Brisbane,Asia-Pacific,Cybersecurity,Masters,Masters in Cybersecurity,75.63994149224968,86.9,94801,45065,80.05808356321594,69.22748134214547,75.5710809699128,0.16,"This masters program in Cybersecurity emphasizes data, analytics, technology, applied projects, and employer-aligned skills. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Brisbane, Australia and is designed for students seeking high ROI. Graduates commonly target roles in analytics."
C0276,U007,Global University,Australia,Melbourne,Asia-Pacific,Cybersecurity,Bachelors,Bachelors in Cybersecurity,86.93770972287084,91.7,114304,26671,81.63272173131709,83.72246802899838,79.63140959184535,0.19,"This bachelors program in Cybersecurity emphasizes data, analytics, technology, applied projects, and employer-aligned skills. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Melbourne, Australia and is designed for students seeking industry connections. Graduates commonly target roles in consulting."
C0277,U144,Pacific University,UK,Edinburgh,Europe,Data Science,Masters,Masters in Data Science,76.49840111486628,89.2,104549,29219,74.03546092358513,80.80057763352185,82.89527334855431,0.08,"This masters program in Data Science emphasizes data, analytics, technology, applied projects, and employer-aligned skills. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Edinburgh, UK and is designed for students seeking international mobility. Graduates commonly target roles in technology."
C0278,U022,Riverside University,Australia,Sydney,Asia-Pacific,Business Analytics,Masters,Masters in Business Analytics,74.15591459792896,74.8,78247,30387,88.77407186002243,79.98603152304294,70.23117642870056,0.29,"This masters program in Business Analytics emphasizes data, analytics, technology, applied projects, and employer-aligned skills. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Sydney, Australia and is designed for students seeking high ROI. Graduates commonly target roles in technology."
C0279,U066,Applied University,USA,Austin,North America,Business Analytics,Masters,Masters in Business Analytics,77.43702295400288,97.5,122306,36572,70.42706732964075,86.10559313222718,76.51487262852093,0.3,"This masters program in Business Analytics emphasizes data, analytics, technology, applied projects, and employer-aligned skills. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Austin, USA and is designed for students seeking research depth. Graduates commonly target roles in consulting."
C0280,U048,Riverside University,USA,Seattle,North America,Information Systems,Certificate,Certificate in Information Systems,82.71779126456441,96.5,116815,49627,97.50007073811186,62.62946913436435,82.46651802702803,0.43,"This certificate program in Information Systems emphasizes data, analytics, technology, applied projects, and employer-aligned skills. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Seattle, USA and is designed for students seeking research depth. Graduates commonly target roles in technology."
C0281,U140,Metro University,UK,Manchester,Europe,International Business,MBA,MBA in International Business,79.84366664507935,82.7,97498,41884,70.07569527881907,80.68855423415755,72.00362330137584,0.07,"This mba program in International Business emphasizes financial analysis, markets, global business decisions, and career mobility. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Manchester, UK and is designed for students seeking research depth. Graduates commonly target roles in analytics."
C0282,U034,Riverside University,Netherlands,Amsterdam,Europe,Economics,Masters,Masters in Economics,68.41117338659278,77.4,84072,18466,77.70436316027288,68.56390604003847,54.419961502244924,0.18,"This masters program in Economics emphasizes financial analysis, markets, global business decisions, and career mobility. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Amsterdam, Netherlands and is designed for students seeking industry connections. Graduates commonly target roles in operations."
C0283,U012,Applied University,Netherlands,Utrecht,Europe,Cybersecurity,Bachelors,Bachelors in Cybersecurity,69.218606879374,68.3,103344,34859,96.32225352706287,77.1867248536995,66.24749661628766,0.44,"This bachelors program in Cybersecurity emphasizes data, analytics, technology, applied projects, and employer-aligned skills. Students complete applied projects with case-based assignments and career-focused assessment. The program is located in Utrecht, Netherlands and is designed for students seeking high ROI. Graduates commonly target roles in consulting."
